sep=;
valueInCurrency;valueToReimburse;VatAvgRate;currency;dayInvoice;hourInvoice;dayCreation;hourCreation;Name_EN;merchantCountry;merchantCity;hasPhoto;MerchantName;Source;validated
340;340;20;EUR;Wednesday;10;Wednesday;9;Car maintenance sundry expenses;FR;null;false;Buci News;13;1
12,34;12,34;null;EUR;Wednesday;11;Tuesday;9;Mileage expense;ES;AIC Boroa, Lugar Barrio, Boroa, EspaÃ±a;false;null;11;1
65,09;65,09;null;EUR;Tuesday;15;Friday;18;Fuel;FR;null;false;Total;13;1
541,89;541,89;null;EUR;Friday;10;Friday;13;Mileage expense;FR;Metz;true;null;11;1
63,69;63,69;20;EUR;Tuesday;10;Friday;6;Fuel;FR;;false;Intermarche;null;1
76,21;76,21;null;EUR;Monday;12;Wednesday;19;Fuel;FR;Chamonix;false;Shell;12;1
214,72;214,72;null;EUR;Tuesday;10;Thursday;9;Mileage expense;FR;Metz;true;null;11;1
14,4;14,4;null;EUR;Monday;7;Tuesday;8;Fuel;ES;La Laguna;false;Le Le;12;1
14,31;14,31;null;EUR;Saturday;14;Monday;12;Fuel;ES;La Laguna;false;Le Le;12;1
110;110;null;EUR;Wednesday;23;Wednesday;7;Meals;FR;null;false;null;11;1
330;330;null;EUR;Thursday;11;Tuesday;13;Z- Misc;FR;Saint Pierre;false;Carnaval-spc;11;1
290;290;20;EUR;Monday;1;Tuesday;12;Services;FR;Paris;false;Pramraglobal;11;1
68,16;68,16;20;EUR;Wednesday;13;Wednesday;14;Misc;FR;Puteaux;false;Web Printing International;11;1
126,9;126,9;null;EUR;Friday;15;Thursday;8;Transportation;FR;Lyon;false;Sncf;11;1
1616,92;1616,92;null;EUR;Wednesday;11;Monday;9;Flight;FR;;false;Air Austral;13;1
49,69;49,69;null;EUR;Tuesday;0;Wednesday;12;Mileage expense;FR;Aubazine, France;true;null;12;1
18,8;18,8;null;EUR;Wednesday;11;Tuesday;10;Lunch at the Midi province;FR;null;false;null;11;1
120;120;null;TND;Monday;15;Monday;15;Flight;TN;null;false;null;null;1
40;20;null;EUR;Monday;2;Monday;14;Abonnement transport;FR;Caen;false;Twist;11;1
107,7;107,7;11,5;EUR;Wednesday;12;Wednesday;13;Meals;FR;;false;Aux Montagnards;12;1
15,99;15,99;20;EUR;Tuesday;23;Thursday;7;Phone;FR;Sartrouville;false;Orange;5;1
5;5;null;EUR;Wednesday;7;Tuesday;13;12-Legal Documents;FR;Gentilly;false;Total Energies;11;1
10,2;10,2;null;EUR;Saturday;0;Monday;23;Flight;FR;null;false;null;null;1
10,2;10,2;null;EUR;Saturday;0;Monday;23;Flight;FR;null;false;null;null;1
61,99;61,99;20;EUR;Monday;8;Monday;9;Equipment;FR;cournon d'auvergne;false;Fluiconnecto Manuli;12;1
4,5;4,5;10;EUR;Tuesday;16;Friday;19;Meals;FR;Paris;false;Le Capitole;12;1
46,36;46,36;null;EUR;Sunday;9;Sunday;9;Mileage expense;FR;Auray;true;null;12;1
3040;3040;null;HKD;Monday;11;Monday;11;Equipment;HK;;false;;13;1
576,34;576,34;null;CNY;Thursday;10;Thursday;10;Equipment;CN;;false;;13;1
2760;2760;null;HKD;Friday;13;Friday;6;Equipment;HK;Northern Ireland - Belfast;false;K & Y Fast Printing Co;13;1
299,08;299,08;null;CNY;Monday;4;Friday;4;Equipment;CN;;false;;13;1
61,2;61,2;11,2;EUR;Wednesday;12;Thursday;18;restaurant;FR;Chalons Sur Saone;false;Brasserie Du Palais;12;1
3107;3107;0;EUR;Wednesday;13;Wednesday;13;catÃ©coooooryyyyyyyyyyyy toppppppppppppppp lonnnnnnnnnnngggggggg;FR;;false;;13;1
46,36;46,36;null;EUR;Tuesday;0;Tuesday;7;Mileage expense;DE;DÃ¼sseldorf;true;null;12;1
907;907;20;EUR;Friday;0;Tuesday;14;Car;FR;Orvault;false;Auto Garage De L Ouest;11;1
539,32;539,32;null;EUR;Thursday;10;Tuesday;7;Mileage expense;FR;Route de Saint Vincent, Roquevaire, France;true;null;11;1
200;200;20;EUR;Monday;11;Monday;19;Flight;FR;null;false;null;11;1
53,52;53,52;null;EUR;Monday;16;Monday;16;Mileage expense;FR;Nice;true;null;null;1
6,9;6,9;null;EUR;Monday;3;Monday;4;Transportation;FR;;false;;13;1
21,8;21,8;1,696;EUR;Monday;10;Monday;18;Transportation;FR;Les Ulis;false;Del Arte;13;1
13,96;13,96;23;GBP;Tuesday;13;Wednesday;16;Meals;PT;Caparica;false;Snack-bar BaÃºte;13;1
116,22;116,22;20;EUR;Wednesday;0;Friday;12;Equipment;FR;Lorient;false;Onedirect;11;1
728,81;728,81;20;EUR;Tuesday;10;Wednesday;15;Equipment;FR;Cette;false;Conrad Electronic;11;1
829,87;829,87;20;EUR;Thursday;8;Wednesday;7;Equipment;FR;Ozoir La FerriÃ¨re;false;Courroie-bt;13;1
10,2;10,2;null;EUR;Saturday;0;Thursday;15;Flight;FR;null;false;null;null;1
60,11;60,11;null;EUR;Thursday;11;Thursday;9;Mileage expense;FR;Forges-les-Bains;true;null;11;1
46,66;46,66;20;EUR;Monday;9;Wednesday;2;Phone;FR;Choisy Le Roi;false;Bouygues Telecom;12;1
19,99;19,99;20;EUR;Friday;8;Monday;9;Phone;FR;Cette;false;Bouygues Telecom;12;1
178,6;178,6;1,371;EUR;Thursday;11;Thursday;15;Meals;FR;Valence;false;Le PÃ©lican;0;1
398,21;398,21;null;USD;Thursday;17;Thursday;17;Meals;FR;;false;;12;1
66,4;66,4;5,5;EUR;Thursday;7;Monday;7;Meals;FR;;false;Marie;13;1
83,3;83,3;5,5;EUR;Friday;6;Thursday;6;Meals;FR;null;false;La Boucherie;12;1
272,44;272,44;1,888;EUR;Friday;12;Friday;12;Meals;FR;Valence;false;Le Valence;11;1
120,7;120,7;1,176;EUR;Thursday;10;Thursday;13;Meals;FR;null;false;Pizzeria Grill De Fontenille Le Rouge Et Le Noir;11;1
243,7;243,7;10;EUR;Wednesday;20;Thursday;5;Meals;FR;;false;Orange;13;1
2361,92;2361,92;null;EUR;Friday;10;Friday;10;Mileage expense;FR;Paris;false;null;null;1
36,2;36,2;19;EUR;Monday;11;Tuesday;10;Fotoshooting and Equipment;DE;null;false;null;11;1
16,6;16,6;5;AED;Friday;8;Wednesday;11;Fuel;AE;Dubai;false;Clgul;13;1
1040;1040;null;EUR;Monday;12;Monday;18;Lunch;NL;Houten;false;Prix De Rome;13;1
100;100;20;EUR;Friday;11;Friday;13;Achats;FR;Paris;false;Boulanger;13;1
2,5;2,5;null;EUR;Thursday;15;Tuesday;12;Parking;FR;;false;Ville De Merisel I3&;12;1
228,95;228,95;20;EUR;Monday;11;Wednesday;9;FG - MATERIELS DIVERS;FR;Paris;false;APPLE;11;1
1165,18;1165,18;20;EUR;Friday;10;Thursday;7;FG - MATERIELS DIVERS;FR;Paris;false;FRANKEL;11;1
270;270;null;USD;Wednesday;17;Wednesday;2;Misc;US;Phoenix;false;Carespot | Medpost;11;1
191,87;191,87;null;EUR;Tuesday;0;Tuesday;12;Mileage expense;FR;71 Rue Desnouettes, Paris, France;false;null;13;1
3473,58;3473,58;null;SGD;Monday;16;Tuesday;11;31 Internal event & goodies;SG;Singapore;false;Dou Hua Restaurant Pl;11;1
77,6;77,6;5,5;EUR;Friday;12;Friday;15;Meals;FR;;true;Tomate Et Cerise;13;1
78,51;78,51;20;EUR;Thursday;10;Thursday;11;Diesel;FR;Bordeaux;true;Station Service;12;1
255,3;255,3;1,714;EUR;Friday;12;Monday;14;reception;FR;Ã‰vreux;false;Etxim;12;1
15,89;15,89;null;EUR;Wednesday;11;Thursday;10;Meals;FR;Paris;false;Franprix;12;1
5;5;null;EUR;Wednesday;14;Wednesday;8;Meals;FR;;false;;12;1
91,8;91,8;0,707;EUR;Tuesday;8;Tuesday;17;Meals;FR;Paris;false;Le Villiers;11;1
5710,5;5710,5;7,7;CHF;Monday;7;Tuesday;12;Other staff costs;CH;Bern;false;Sv (schweiz) Ag Konto Polzersa;11;1
12;12;null;EUR;Friday;11;Friday;14;Meals;FR;null;false;null;11;1
58,2;58,2;null;EUR;Monday;13;Friday;8;O- Transportation;FR;;false;L'aller Retour;13;1
100;100;21;EUR;Thursday;23;Friday;9;Flight;ES;null;false;null;11;1
130,91;130,91;null;EUR;Tuesday;17;Tuesday;17;Mileage expense;FR;Bezannes;true;null;13;1
18,13;18,13;null;EUR;Friday;10;Monday;10;Mileage expense;ES;Arganda del Rey;true;null;11;1
54,58;54,58;null;EUR;Thursday;0;Thursday;0;Taxi;FR;;false;Uber;0;1
15,8;15,8;10;EUR;Tuesday;12;Tuesday;14;Taxi;FR;Paris;false;Taxis Parisiens;11;1
14,45;14,45;null;EUR;Wednesday;10;Wednesday;13;Misc;ES;Madrid;false;Atlanticoautocentros;11;1
7,5;7,5;null;EUR;Friday;8;Monday;12;Postal charges;FR;Rennes;false;La Poste;13;1
240,4;240,4;20;GBP;Wednesday;11;Wednesday;11;Lodging;GB;London;false;Westfield;13;1
60,5;60,5;null;EUR;Sunday;9;Sunday;9;Kilometer Packages;FR;Chartres;true;null;13;1
19,12;19,12;null;EUR;Monday;14;Friday;14;Meals;FR;;false;;13;1
72,6;72,6;1,291;EUR;Friday;13;Friday;14;Food;FR;null;false;null;13;1
18;18;null;EUR;Friday;14;Tuesday;13;Parking;FR;OrlÃ©ans;false;Orleans Gestion;13;1
1669,36;1669,36;null;BRL;Friday;15;Tuesday;17;Transportation;BR;null;false;null;11;1
2322;2322;null;EUR;Wednesday;12;Wednesday;12;Meals;FR;null;false;null;null;1
264,53;264,53;20;EUR;Friday;10;Tuesday;8;Equipment;FR;;false;Saint Romain En Gai;13;1
39,99;39,99;3,468;EUR;Wednesday;3;Saturday;9;Internet;FR;Paris;false;Free;0;1
2;2;0;EUR;Friday;9;Friday;9;Transportation;FR;;true;VÃª I E922 Cumuul I;null;1
77,2;77,2;null;EUR;Monday;0;Monday;17;Transportation;FR;Vannes;false;Accueil;13;1
19,74;19,74;8,1;EUR;Wednesday;14;Friday;13;Meals;FR;Aire;false;Total;12;1
19,55;18;null;EUR;Thursday;12;Saturday;18;Lunch Province alone;FR;Rennes;false;La Taverne;11;1
20,6;18;null;EUR;Monday;12;Wednesday;8;Lunch Province alone;FR;Villeurbanne;false;De L'Ã©tablissement;13;1
17,45;17,45;null;EUR;Wednesday;12;Wednesday;17;Lunch Province alone;FR;Lyon;false;Total;12;1
20,3;18;null;EUR;Tuesday;12;Wednesday;8;Lunch Province alone;FR;Lyon;false;Melting-pot;11;1
3,98;3,98;null;EUR;Friday;11;Wednesday;10;Misc;FR;Paris;false;Carrefour;null;1
108,27;108,27;10;EUR;Wednesday;10;Monday;7;Misc;FR;Paris;false;Monoprix;null;1
74,98;74,98;3,607;EUR;Friday;14;Sunday;14;Tools;FR;Colmar;false;Cher Grace A Vos Achats;11;1
101,7;101,7;null;EUR;Monday;10;Monday;8;32-Toll Road;IT;null;false;null;11;1
10,1;10,1;null;EUR;Friday;10;Tuesday;10;Mileage expense;RE;Saint-Pierre;true;null;12;1
2,61;2,61;null;USD;Thursday;11;Thursday;11;Meals;US;;false;;12;1
70,07;70,07;null;EUR;Friday;11;Monday;13;Flight;FR;null;false;null;11;1
20,72;20,72;null;EUR;Thursday;11;Wednesday;14;Small equipment;FR;Dinan;false;Action;11;1
380,31;380,31;6,8;EUR;Monday;10;Wednesday;8;Lodging;DE;Weimar;false;Dorint Hotel am Goethepark;11;1
4,39;4,39;null;TND;Sunday;0;Tuesday;12;Flight;TN;null;false;null;null;1
33,58;33,58;null;EUR;Sunday;12;Thursday;12;Mileage expense;FR;Le Grand-Quevilly;true;null;12;1
94,5;94,5;20;EUR;Saturday;10;Monday;7;Fuel;FR;;false;Totalenergies;12;1
104,5;104,5;13,6;EUR;Thursday;12;Monday;13;Meals;FR;Pantin;true;Bistro Les Grands Moulins;12;1
200;200;20;EUR;Wednesday;11;Wednesday;17;Flight;FR;null;false;null;11;1
105;105;null;EUR;Monday;8;Monday;8;Misc;FR;Arcueil;false;Terra Economica;0;1
75,1;75,1;5,5;EUR;Tuesday;13;Tuesday;11;Toll;FR;Nanterre;false;Vinci Autoroutes;12;1
34,12;34,12;null;EUR;Tuesday;12;Tuesday;8;Misc;FR;Rouen;false;La Poste;11;1
28,49;28,49;null;BRL;Sunday;15;Tuesday;18;Equipment;BR;null;false;null;11;1
18;18;20;EUR;Thursday;15;Tuesday;10;Parking;FR;Toulouse;false;AÃ©roport Toulouse Blagnac;12;1
7,76;7,76;null;EUR;Friday;11;Monday;9;Mileage expense;FR;Tours;true;null;11;1
17,47;17,47;7;TND;Saturday;14;Thursday;9;Meals;TN;null;false;Area Departement Peage;11;1
10;10;null;EUR;Thursday;12;Thursday;9;Flight;FR;null;false;null;11;1
206,06;206,06;7,7;CHF;Monday;18;Monday;16;Phone;CH;Renens;false;Salt Mobile SA;11;1
17,45;15;11,4;EUR;Wednesday;12;Friday;13;Meals;FR;Cholet;false;Buffalo Grill;12;1
16;16;10;EUR;Wednesday;11;Friday;13;Meals;FR;null;false;null;11;1
13,9;13,9;10;EUR;Friday;12;Thursday;23;Meals;FR;;false;Franci;12;1
11;11;10;EUR;Wednesday;19;Monday;7;Meals;FR;;false;;12;1
25;25;1,333;EUR;Friday;11;Friday;14;Meals;FR;null;false;null;11;1
63,4;63,4;13,1;EUR;Thursday;22;Monday;18;Meals;FR;Croix;false;Malville;12;1
29,5;29,5;0,677;EUR;Tuesday;10;Tuesday;9;Meals;FR;null;false;null;11;1
49,4;49,4;null;EUR;Wednesday;11;Monday;16;Meals;FR;null;false;null;11;1
28,5;28,5;0,908;EUR;Wednesday;12;Friday;8;Meals;FR;null;false;Leclerc;null;1
20,52;20,52;null;EUR;Wednesday;13;Wednesday;13;Mileage expense;FR;Caluire-et-Cuire;true;null;12;1
25;25;null;EUR;Wednesday;23;Thursday;14;Restauration Midi;FR;null;false;null;11;1
38,1;38,1;20;EUR;Saturday;12;Monday;7;Meals;FR;Paris;false;Tireplan;13;1
50,01;50,01;20;EUR;Monday;9;Friday;16;Diesel;FR;Orvault;false;E.leclerc;12;1
160;160;null;BRL;Monday;16;Tuesday;20;Car;BR;Para;false;Recibo;11;1
5,6;5,6;10;EUR;Wednesday;10;Monday;16;AUTRES DEPENSES;FR;paris;false;null;11;1
1059,985;1059,985;20;EUR;Tuesday;12;Tuesday;8;Lodging;FR;Montpellier;false;L'adresse;12;1
85,61;85,61;21;EUR;Monday;10;Monday;8;Misc;ES;null;false;null;11;1
19,8;19,8;4;EUR;Friday;4;Tuesday;10;Misc;ES;Santurtzi;false;Carrefour;12;1
200;200;20;EUR;Friday;11;Friday;16;Flight;FR;null;false;null;11;1
150;150;30;EUR;Friday;11;Friday;16;Flight;DE;null;false;null;11;1
44;44;null;EUR;Thursday;0;Tuesday;0;FormalitÃ©s admin. (visa, taxesâ€¦);FR;null;false;CCIP DFCE GEFI  4886;4;1
312,52;312,52;null;EUR;Wednesday;4;Monday;11;Car;FR;Vannes;false;Best Of Pneus Dourges Sarl Ailailail;12;1
23,9;23,9;null;EUR;Tuesday;11;Monday;11;DINNER (SINGLE);FR;null;false;null;11;1
1000;1000;null;EUR;Monday;15;Monday;15;Flight;FR;null;false;null;null;1
100;100;null;EUR;Tuesday;10;Tuesday;15;Electricity;FR;null;false;null;11;1
43,6;43,6;20;EUR;Tuesday;21;Wednesday;10;Parking;FR;Nantes;false;Effia;12;1
28,78;28,78;2,167;EUR;Saturday;12;Thursday;15;FOURNITURES BUREAU;FR;Manosque;false;La Nesque;11;1
10;10;20;EUR;Wednesday;11;Wednesday;14;Misc;FR;null;false;null;11;1
86,07;86,07;20;EUR;Wednesday;12;Sunday;10;Fuel;FR;Vertou;false;Super U;13;1
21;21;null;EUR;Sunday;12;Monday;14;Bike Expense;FR;;false;;12;1
15;15;null;EUR;Tuesday;10;Friday;8;Bike Expense;FR;null;false;null;11;1
9;9;null;EUR;Thursday;11;Thursday;10;Bike Expense;FR;null;false;null;11;1
10,5;10,5;null;EUR;Thursday;10;Friday;14;Bike Expense;FR;null;false;null;11;1
3;3;null;EUR;Thursday;12;Thursday;7;Bike Expense;FR;lattes;false;;12;1
3;3;null;EUR;Monday;10;Tuesday;10;Bike Expense;FR;null;false;null;11;1
1,5;30;null;EUR;Thursday;10;Monday;15;Bike Expense;FR;null;false;null;11;1
9;9;null;EUR;Tuesday;10;Friday;13;Bike Expense;FR;null;false;null;11;1
57;57;null;EUR;Thursday;10;Friday;7;Bike Expense;FR;null;false;null;11;1
1,5;30;null;EUR;Saturday;10;Tuesday;14;Bike Expense;FR;null;false;null;11;1
15;15;null;EUR;Sunday;11;Friday;13;Bike Expense;FR;null;false;null;11;1
33;33;null;EUR;Tuesday;11;Tuesday;16;Bike Expense;FR;null;false;null;11;1
48;48;null;EUR;Thursday;10;Wednesday;14;Bike Expense;FR;null;false;null;11;1
36;36;null;EUR;Tuesday;11;Friday;10;Bike Expense;FR;null;false;null;11;1
33;33;null;EUR;Tuesday;11;Tuesday;14;Bike Expense;FR;null;false;null;11;1
24;24;null;EUR;Friday;12;Tuesday;13;Bike Expense;FR;;false;;12;1
30;30;null;EUR;Tuesday;11;Wednesday;9;Bike Expense;FR;null;false;null;11;1
30;30;null;EUR;Wednesday;11;Wednesday;9;Bike Expense;FR;null;false;null;11;1
9;9;null;EUR;Thursday;10;Wednesday;9;Bike Expense;FR;null;false;null;11;1
27;27;null;EUR;Saturday;10;Monday;9;Bike Expense;FR;null;false;null;11;1
36;36;null;EUR;Friday;15;Friday;15;Bike Expense;FR;;false;;13;1
12;12;null;EUR;Tuesday;11;Friday;7;Bike Expense;FR;null;false;null;11;1
54;54;null;EUR;Saturday;12;Monday;6;Bike Expense;FR;Annecy;false;;12;1
9;9;null;EUR;Tuesday;10;Tuesday;13;Bike Expense;FR;null;false;null;11;1
36;36;null;EUR;Thursday;11;Thursday;18;Bike Expense;FR;null;false;null;11;1
27;27;null;EUR;Saturday;10;Monday;7;Bike Expense;FR;null;false;null;11;1
1,5;6;null;EUR;Tuesday;10;Wednesday;7;Bike Expense;FR;null;false;null;11;1
18;18;null;EUR;Monday;10;Monday;8;Bike Expense;FR;null;false;null;11;1
18;18;null;EUR;Tuesday;11;Thursday;16;Bike Expense;FR;null;false;null;11;1
30;30;null;EUR;Thursday;10;Friday;10;Bike Expense;FR;null;false;null;11;1
1,5;39;null;EUR;Thursday;10;Wednesday;16;Bike Expense;FR;null;false;null;11;1
6;6;null;EUR;Tuesday;11;Tuesday;10;Bike Expense;FR;null;false;null;11;1
9;9;null;EUR;Monday;10;Friday;17;Bike Expense;FR;null;false;null;11;1
21;21;null;EUR;Wednesday;10;Monday;14;Bike Expense;FR;null;false;null;11;1
18;18;null;EUR;Friday;12;Friday;9;Bike Expense;FR;Lyon;false;;12;1
27;27;null;EUR;Tuesday;10;Friday;13;Bike Expense;FR;null;false;null;11;1
3;3;null;EUR;Tuesday;12;Tuesday;12;Bike Expense;FR;;false;;12;1
30;30;null;EUR;Friday;11;Friday;7;Bike Expense;FR;null;false;null;11;1
1,5;3;null;EUR;Saturday;10;Thursday;15;Bike Expense;FR;null;false;null;11;1
9;9;null;EUR;Tuesday;12;Tuesday;14;Bike Expense;FR;;false;;12;1
1,5;27;null;EUR;Tuesday;10;Tuesday;5;Bike Expense;FR;null;false;null;11;1
1,5;12;null;EUR;Tuesday;10;Thursday;16;Bike Expense;FR;null;false;null;11;1
1,5;51;null;EUR;Thursday;10;Thursday;12;Bike Expense;FR;null;false;null;11;1
24;24;null;EUR;Tuesday;12;Tuesday;14;Bike Expense;FR;;false;;12;1
6;6;null;EUR;Thursday;10;Thursday;16;Bike Expense;FR;null;false;null;11;1
15;15;null;EUR;Tuesday;10;Monday;15;Bike Expense;FR;null;false;null;11;1
1,5;6;null;EUR;Wednesday;10;Monday;14;Bike Expense;FR;null;false;null;11;1
39;39;null;EUR;Tuesday;11;Friday;8;Bike Expense;FR;null;false;null;11;1
39;39;null;EUR;Wednesday;11;Wednesday;15;Bike Expense;FR;null;false;null;11;1
39;39;null;EUR;Tuesday;10;Tuesday;8;Bike Expense;FR;null;false;null;11;1
30;30;null;EUR;Thursday;11;Thursday;17;Bike Expense;FR;null;false;null;11;1
24;24;null;EUR;Tuesday;10;Monday;9;Bike Expense;FR;null;false;null;11;1
36;36;null;EUR;Tuesday;10;Tuesday;7;Bike Expense;FR;null;false;null;11;1
1,5;6;null;EUR;Tuesday;10;Thursday;13;Bike Expense;FR;null;false;null;11;1
33;33;null;EUR;Tuesday;11;Monday;9;Bike Expense;FR;null;false;null;11;1
529,98;529,98;20;EUR;Monday;10;Monday;10;Lodging;FR;;false;;12;1
111,03;111,03;20;EUR;Monday;11;Thursday;8;Carburant gasoil;FR;st pierre sur dives;false;garage chretien;11;1
75;75;null;EUR;Saturday;10;Monday;18;Misc;FR;null;false;null;11;1
1395;1395;null;EUR;Monday;14;Monday;14;Misc;FR;;false;;12;1
2,61;2,61;null;USD;Thursday;11;Thursday;11;Parking;US;;false;;12;1
67,81;67,81;null;GBP;Saturday;0;Monday;15;Phone;GB;London;false;Vodafone;11;1
100;100;null;EUR;Friday;11;Friday;12;Forfaits hors barÃ¨me;LU;null;false;null;11;1
249;249;null;EUR;Wednesday;11;Monday;17;Forfaits hors barÃ¨me;FR;null;false;null;11;1
10,2;10,2;null;EUR;Tuesday;12;Tuesday;12;Flight;FR;null;false;null;null;1
356,4;356,4;20;EUR;Monday;11;Monday;14;Car;FR;Tours;false;Ad Carrosserie Rd 10;12;1
20;20;null;TND;Thursday;11;Thursday;15;Meals;TN;null;false;null;11;1
10,2;10,2;null;EUR;Tuesday;12;Tuesday;12;Meals;FR;null;false;null;null;1
14;14;null;EUR;Monday;11;Monday;9;Phone;FR;null;false;null;11;1
22;22;null;EUR;Monday;10;Wednesday;21;Phone;FR;null;false;null;11;1
116,4;116,4;5,5;EUR;Wednesday;11;Thursday;8;Repas avec 4 invitÃ©s;FR;;false;La Demi-lune;12;1
20,43;20,43;null;EUR;Tuesday;11;Wednesday;9;Mileage expense;DE;BrÃ¼ck;true;null;11;1
45;45;null;EUR;Monday;10;Monday;10;Cadeau aux salariÃ©s;FR;null;false;fleurs et plante 75;13;1
615,03;615,03;null;USD;Monday;4;Thursday;16;22-Training;IT;Milan;false;Pmi;11;1
6,36;6,36;null;EUR;Tuesday;10;Saturday;9;admin furnitures;FR;Soissons;false;Vistaprint;11;1
638,64;638,64;null;XOF;Friday;7;Saturday;11;Catering inkl.newspapers AC;TG;;false;Room Service;13;1
23,09;23,09;20;EUR;Sunday;15;Monday;7;Fuel;FR;;false;Super U;12;1
10,2;10,2;null;EUR;Tuesday;16;Monday;16;Flight;FR;null;false;null;null;1
726,78;726,78;20;EUR;Wednesday;8;Wednesday;8;Equipment;FR;null;false;Articles Ou DÃ©signation Article QuantitÃ© Prix Ttc;null;1
37,65;37,65;null;EUR;Monday;8;Monday;8;Taxi;FR;Villeurbanne;false;Uber;12;1
160;160;6;EUR;Friday;12;Monday;7;Lunch;BE;Bruxelles;false;The Lobster House;13;1
12;12;null;EUR;Tuesday;10;Friday;6;Carpooling;FR;null;false;null;11;1
21;21;null;EUR;Tuesday;10;Friday;7;Carpooling;FR;null;false;null;11;1
30;30;null;EUR;Wednesday;10;Wednesday;11;Carpooling;FR;null;false;null;11;1
24;24;null;EUR;Tuesday;11;Thursday;8;Carpooling;FR;null;false;null;11;1
33;33;null;EUR;Tuesday;8;Tuesday;8;Carpooling;FR;null;false;;13;1
10,5;10,5;null;EUR;Wednesday;12;Thursday;13;Carpooling;FR;null;false;;13;1
1,5;15;null;EUR;Wednesday;10;Friday;7;Carpooling;FR;null;false;null;11;1
33;33;null;EUR;Wednesday;10;Tuesday;13;Carpooling;FR;null;false;null;11;1
27;27;null;EUR;Tuesday;11;Thursday;14;Carpooling;FR;null;false;null;11;1
24;24;null;EUR;Tuesday;10;Tuesday;12;Carpooling;FR;null;false;null;11;1
24;24;null;EUR;Friday;17;Monday;17;Carpooling;FR;null;false;;12;1
15;15;null;EUR;Thursday;11;Thursday;9;Carpooling;FR;null;false;null;11;1
33;33;null;EUR;Friday;10;Friday;12;Carpooling;FR;null;false;null;11;1
6;6;null;EUR;Tuesday;15;Tuesday;15;Carpooling;FR;null;false;;12;1
1,5;30;null;EUR;Wednesday;10;Friday;14;Carpooling;FR;null;false;null;11;1
15;15;null;EUR;Thursday;12;Monday;13;Carpooling;FR;null;false;;12;1
21;21;null;EUR;Tuesday;10;Tuesday;13;Carpooling;FR;null;false;null;11;1
27;27;null;EUR;Friday;11;Friday;9;Carpooling;FR;null;false;null;11;1
1,5;15;null;EUR;Thursday;10;Tuesday;7;Carpooling;FR;null;false;null;11;1
1,5;12;null;EUR;Tuesday;10;Friday;14;Carpooling;FR;null;false;null;11;1
36;36;null;EUR;Thursday;10;Friday;7;Carpooling;FR;null;false;null;11;1
45;45;null;EUR;Thursday;10;Friday;14;Carpooling;FR;null;false;null;11;1
9;9;null;EUR;Friday;10;Monday;9;Carpooling;FR;null;false;null;11;1
3,5;3,5;null;EUR;Thursday;11;Thursday;14;Mileage expense;FR;Angers;true;null;11;1
210;210;0;EUR;Monday;18;Monday;5;Lodging;FR;Pontarlier;false;Ibis;13;1
280;280;null;EUR;Thursday;15;Thursday;15;Lodging;FR;;false;;12;1
350;350;null;EUR;Monday;21;Thursday;16;Lodging;FR;Pontarlier;false;Ibis Hotels;13;1
238;238;null;EUR;Monday;15;Thursday;7;Transportation;FR;Paris;false;Sncf;0;1
99,8;99,8;null;EUR;Tuesday;12;Friday;13;Third Party Invitation Meal;FR;Paris;false;Tactill;11;1
101;101;null;EUR;Wednesday;17;Wednesday;9;Third Party Invitation Meal;LU;Luxembourg;false;Mama Shelter;13;1
10;10;null;EUR;Tuesday;18;Wednesday;8;Parking;FR;Vannes;false;Effia;11;1
200;200;null;EUR;Wednesday;11;Wednesday;18;Misc;DE;null;false;null;11;1
91;91;null;EUR;Thursday;10;Friday;11;Transportation;FR;null;false;null;11;1
379;379;null;EUR;Tuesday;13;Tuesday;13;Transportation;FR;Cette;false;Sncf;11;1
130;130;null;EUR;Monday;16;Monday;16;Transportation;FR;Paris;false;Sncf;12;1
200;200;null;USD;Wednesday;16;Wednesday;19;Flight;US;null;false;null;11;1
200;200;20;EUR;Tuesday;11;Tuesday;18;Flight;FR;null;false;null;11;1
2,36;2,36;null;EUR;Saturday;18;Saturday;18;Misc;FR;31120;false;;12;1
36;36;20;EUR;Wednesday;4;Tuesday;14;Parking fees;FR;Strasbourg;false;Indigo;0;1
328,88;328,88;null;EUR;Wednesday;11;Saturday;11;Mileage expense;ES;Calafell, EspaÃ±a;true;null;12;1
453,89;453,89;null;EUR;Sunday;11;Sunday;20;Mileage expense;ES;Castellar del VallÃ¨s;true;null;11;1
310,36;310,36;null;EUR;Monday;11;Monday;11;Mileage expense;ES;Lleida;true;null;12;1
48,47;48,47;20;EUR;Tuesday;10;Wednesday;6;Fuel;FR;null;false;null;11;1
29,02;29,02;null;EUR;Friday;12;Tuesday;16;Repas midi;FR;Poitiers;false;La Poste;12;1
2470,4;2470,4;10;EUR;Wednesday;23;Thursday;6;Lodging;FR;Paris;false;Ibis Hotels;12;1
83,74;83,74;20;EUR;Friday;9;Monday;17;Diesel;FR;Fresnes;false;Station Avia;12;1
67;67;0;EUR;Thursday;16;Thursday;16;Taxi;FR;;false;taxicop;12;1
20;20;20;EUR;Thursday;18;Tuesday;14;Toll;FR;Saint Andre;false;Vinci Autoroutes;11;1
52,95;52,95;19;EUR;Thursday;13;Tuesday;18;Meals;DE;Berlin;true;Kosherlife;12;1
